Victor,11,0,60,0,90,90
Anass,6,30,0,0,27,0
Anass,7,0,0,27,0,2
Anass,7,0,27,0,2,0
Anass,8,27,0,2,0,0
Anass,9,0,2,0,0,0
Anass,10,2,0,0,0,67
Anass,11,0,0,0,67,0
Sander,6,90,67,45,26,17
Sander,7,67,45,26,17,87
Sander,7,45,26,17,87,90
Sander,8,26,17,87,90,90
Sander,9,17,87,90,90,65
Sander,10,87,90,90,65,30
Sander,11,90,90,65,30,90
Zeki,6,60,80,59,63,72
Zeki,7,80,59,63,72,57
Zeki,7,59,63,72,57,73
Zeki,8,63,72,57,73,0
Zeki,9,72,57,73,0,75
Zeki,10,57,73,0,75,45
Zeki,11,73,0,75,45,77
James,6,90,90,90,90,90
James,7,90,90,90,90,90
James,7,90,90,90,90,90
James,8,90,90,90,90,90
James,9,90,90,90,90,90
James,10,90,90,90,90,90
James,11,90,90,90,90,90
Nathan,6,1,22,30,0,0
Nathan,7,22,30,0,0,0
Nathan,7,30,0,0,0,0
Nathan,9,0,0,0,0,14
Nathan,10,0,0,0,14,9
Nathan,11,0,0,14,9,12
Luca,6,60,67,67,75,72
Luca,7,67,67,75,72,57
Luca,7,67,75,72,57,74
Luca,8,75,72,57,74,29
Luca,9,72,57,74,29,45
Luca,10,57,74,29,45,80
Luca,11,74,29,45,80,77
Jacob,6,29,9,22,0,17
Jacob,7,9,22,0,17,32
Jacob,7,22,0,17,32,15
Jacob,8,0,17,32,15,11
Jacob,9,17,32,15,11,14
Jacob,10,32,15,11,14,22
Jacob,11,15,11,14,22,1
Wilson,7,0,0,0,0,23
Wilson,7,0,0,0,23,0
Wilson,8,0,0,23,0,78
Wilson,9,0,23,0,78,45
Wilson,10,23,0,78,45,0
Wilson,11,0,78,45,0,12
Hannes,7,90,45,3,0,0
Hannes,7,45,3,0,0,1
Hannes,8,3,0,0,1,90
Hannes,9,0,0,1,90,10
Hannes,10,0,1,90,10,0
Hannes,11,1,90,10,0,0
Aaron,7,22,0,0,72,66
Aaron,7,0,0,72,66,19
Aaron,8,0,72,66,19,29
Aaron,9,72,66,19,29,0
Aaron,10,66,19,29,0,0
Aaron,11,19,29,0,0,0
Mike,8,14,70,0,0,60
Mike,9,70,0,0,60,65
Mike,10,0,0,60,65,9
Mike,11,0,60,65,9,4
Moisés,5,0,29,90,76,0
Moisés,6,29,90,76,0,78
Moisés,7,90,76,0,78,90
Moisés,8,76,0,78,90,90
Moisés,9,0,78,90,90,90
Moisés,10,78,90,90,90,80
Moisés,11,90,90,90,80,90
Robert,5,90,90,90,90,90
Robert,6,90,90,90,90,90
Robert,7,90,90,90,90,90
Robert,8,90,90,90,90,90
Robert,9,90,90,90,90,90
Robert,10,90,90,90,90,90
Robert,11,90,90,90,90,90
Armando,6,0,0,0,0,11
Armando,7,0,0,0,11,64
Armando,8,0,0,11,64,45
Armando,9,0,11,64,45,0
Armando,10,11,64,45,0,0
Armando,11,64,45,0,0,0
Ben,5,89,60,85,61,10
Ben,6,60,85,61,10,29
Ben,7,85,61,10,29,0
Ben,8,61,10,29,0,0
Ben,9,10,29,0,0,0
Ben,10,29,0,0,0,0
Carney,5,80,45,0,0,0
Carney,6,45,0,0,0,0
Levi,5,90,90,90,90,79
Levi,6,90,90,90,79,90
Levi,7,90,90,79,90,90
Levi,8,90,79,90,90,90
Levi,9,79,90,90,90,90
Levi,10,90,90,90,90,90
Levi,11,90,90,90,90,45
Marc,7,0,0,0,0,90
Marc,8,0,0,0,90,90
Marc,9,0,0,90,90,90
Marc,10,0,90,90,90,80
Marc,11,90,90,90,80,45
Enzo,5,90,90,90,90,80
Enzo,6,90,90,90,80,67
Enzo,7,90,90,80,67,90
Enzo,8,90,80,67,90,90
Enzo,9,80,67,90,90,90
Enzo,10,67,90,90,90,0
Enzo,11,90,90,90,0,57
Conor,5,90,74,90,61,90
Conor,6,74,90,61,90,90
Conor,7,90,61,90,90,90
Conor,8,61,90,90,90,90
Conor,9,90,90,90,90,90
Conor,10,90,90,90,90,90
Conor,11,90,90,90,90,90
Malo,5,14,82,90,76,90
Malo,6,82,90,76,90,57
Malo,7,90,76,90,57,0
Malo,8,76,90,57,0,0
Malo,9,90,57,0,0,90
Malo,10,57,0,0,90,0
Malo,11,0,0,90,0,13
Reece,5,75,0,0,0,0
Reece,9,0,0,0,0,6
Reece,10,0,0,0,6,23
Reece,11,0,0,6,23,76
Noni,5,0,15,0,28,0
Noni,6,15,0,28,0,0
Noni,7,0,28,0,0,1
Noni,8,28,0,0,1,0
Noni,9,0,0,1,0,6
Noni,10,0,1,0,6,66
Noni,11,1,0,6,66,0
Mykhailo,5,9,45,0,13,62
Mykhailo,6,45,0,13,62,60
Mykhailo,7,0,13,62,60,45
Mykhailo,8,13,62,60,45,7
Mykhailo,9,62,60,45,7,65
Mykhailo,10,60,45,7,65,0
Mykhailo,11,45,7,65,0,32
Nicolas,5,90,90,82,90,90
Nicolas,6,90,82,90,90,67
Nicolas,7,82,90,90,67,0
Nicolas,8,90,90,67,0,45
Nicolas,9,90,67,0,45,24
Nicolas,10,67,0,45,24,90
Nicolas,11,0,45,24,90,90
Raheem,5,80,90,90,90,90
Raheem,6,90,90,90,90,90
Raheem,7,90,90,90,90,25
Raheem,8,90,90,90,25,82
Raheem,9,90,90,25,82,83
Raheem,10,90,25,82,83,90
Raheem,11,25,82,83,90,90
Thiago,5,90,90,90,90,90
Thiago,6,90,90,90,90,90
Thiago,7,90,90,90,90,90
Thiago,8,90,90,90,90,90
Thiago,9,90,90,90,90,90
Thiago,10,90,90,90,90,90
Thiago,11,90,90,90,90,90
Cole,5,10,0,0,28,27
Cole,6,0,0,28,27,22
Cole,7,0,28,27,22,77
Cole,8,28,27,22,77,85
Cole,9,27,22,77,85,83
Cole,10,22,77,85,83,90
Cole,11,77,85,83,90,90
Ian,5,9,0,4,13,9
Ian,6,0,4,13,9,0
Ian,7,4,13,9,0,45
Ian,8,13,9,0,45,4
Ian,9,9,0,45,4,0
Ian,10,0,45,4,0,23
Ian,11,45,4,0,23,0
Axel,5,90,90,90,90,90
Axel,6,90,90,90,90,90
Axel,7,90,90,90,90,90
Axel,8,90,90,90,90,90
Axel,9,90,90,90,90,0
Axel,10,90,90,90,0,66
Axel,11,90,90,0,66,90
Lesley,5,1,0,7,0,90
Lesley,6,0,7,0,90,22
Lesley,7,7,0,90,22,12
Lesley,8,0,90,22,12,0
Lesley,9,90,22,12,0,0
Lesley,10,22,12,0,0,9
Lesley,11,12,0,0,9,1
Mason,5,0,7,1,0,0
Mason,6,7,1,0,0,0
Mason,7,1,0,0,0,0
Deivid Washington,10,0,0,0,0,9
Deivid Washington,11,0,0,0,9,0
Alex,9,0,0,1,0,0
Alex,10,0,1,0,0,0
Alex,11,1,0,0,0,0
Naouirou,5,0,16,19,0,1
Naouirou,6,16,19,0,1,0
Naouirou,7,19,0,1,0,0
Naouirou,8,0,1,0,0,0
Naouirou,9,1,0,0,0,0
Naouirou,10,0,0,0,0,20
Naouirou,11,0,0,0,20,20
Joachim,5,90,90,90,90,90
Joachim,6,90,90,90,90,90
Joachim,7,90,90,90,90,90
Joachim,8,90,90,90,90,90
Joachim,9,90,90,90,90,90
Joachim,10,90,90,90,90,90
Joachim,11,90,90,90,90,90
Jordan,5,90,90,90,90,24
Jordan,6,90,90,90,24,90
Jordan,7,90,90,24,90,90
Jordan,8,90,24,90,90,90
Jordan,9,24,90,90,90,90
Jordan,10,90,90,90,90,90
Jordan,11,90,90,90,90,90
Nathaniel,8,0,0,0,0,90
Nathaniel,9,0,0,0,90,0
Nathaniel,10,0,0,90,0,20
Nathaniel,11,0,90,0,20,20
Cheick,5,90,90,90,90,90
Cheick,6,90,90,90,90,90
Cheick,7,90,90,90,90,90
Cheick,8,90,90,90,90,0
Cheick,9,90,90,90,0,90
Cheick,10,90,90,0,90,90
Cheick,11,90,0,90,90,57
Odsonne,5,90,90,70,89,89
Odsonne,6,90,70,89,89,90
Odsonne,7,70,89,89,90,0
Odsonne,8,89,89,90,0,90
Odsonne,9,89,90,0,90,90
Odsonne,10,90,0,90,90,78
Odsonne,11,0,90,90,78,85
Eberechi,5,90,90,90,90,90
Eberechi,6,90,90,90,90,90
Eberechi,7,90,90,90,90,87
Eberechi,8,90,90,90,87,0
Eberechi,9,90,90,87,0,0
Eberechi,10,90,87,0,0,0
Eberechi,11,87,0,0,0,32
Marc,5,90,90,90,90,0
Marc,6,90,90,90,0,90
Marc,7,90,90,0,90,90
Marc,8,90,0,90,90,90
Marc,9,0,90,90,90,90
Marc,10,90,90,90,90,90
Marc,11,90,90,90,90,90
Will,5,0,0,0,1,90
Will,6,0,0,1,90,90
Will,7,0,1,90,90,90
Will,8,1,90,90,90,90
Will,9,90,90,90,90,69
Will,10,90,90,90,69,69
Will,11,90,90,69,69,90
Sam,5,90,90,90,90,90
Sam,6,90,90,90,90,90
Sam,7,90,90,90,90,90
Sam,8,90,90,90,90,90
Sam,9,90,90,90,90,90
Sam,10,90,90,90,90,90
Sam,11,90,90,90,90,90
Jefferson,5,90,90,90,90,0
Jefferson,6,90,90,90,0,0
Jefferson,7,90,90,0,0,0
Jefferson,8,90,0,0,0,0
Jefferson,9,0,0,0,0,86
Jefferson,10,0,0,0,86,78
Jefferson,11,0,0,86,78,90
Jean-Philippe,5,0,0,19,19,65
Jean-Philippe,6,0,19,19,65,20
Jean-Philippe,7,19,19,65,20,90
Jean-Philippe,8,19,65,20,90,90
Jean-Philippe,9,65,20,90,90,60
Jean-Philippe,10,20,90,90,60,11
Jean-Philippe,11,90,90,60,11,0
Tyrick,5,90,90,90,90,90
Tyrick,6,90,90,90,90,90
Tyrick,7,90,90,90,90,90
Tyrick,8,90,90,90,90,90
Tyrick,9,90,90,90,90,90
Tyrick,10,90,90,90,90,69
Tyrick,11,90,90,90,69,90
Chris,5,0,0,0,0,90
Chris,6,0,0,0,90,0
Chris,7,0,0,90,0,2
Chris,8,0,90,0,2,15
Chris,9,90,0,2,15,0
Chris,10,0,2,15,0,0
Chris,11,2,15,0,0,4
Jairo,7,0,0,0,0,12
Jairo,8,0,0,0,12,74
Jairo,9,0,0,12,74,0
Jairo,10,0,12,74,0,0
Jairo,11,12,74,0,0,0
Jeffrey,5,90,73,70,70,90
Jeffrey,6,73,70,70,90,69
Jeffrey,7,70,70,90,69,77
Jeffrey,8,70,90,69,77,25
Jeffrey,9,90,69,77,25,0
Jeffrey,10,69,77,25,0,59
Jeffrey,11,77,25,0,59,69
James,5,1,0,0,0,0
Joel,5,90,82,90,90,90
Joel,6,82,90,90,90,90
Joel,7,90,90,90,90,90
Joel,8,90,90,90,90,0
Joel,9,90,90,90,0,90
Joel,10,90,90,0,90,90
Joel,11,90,0,90,90,69
Matheus,9,0,0,0,0,20
Matheus,10,0,0,0,20,11
Matheus,11,0,0,20,11,0
Jesurun,5,0,7,0,0,1
Jesurun,6,7,0,0,1,1
Jesurun,7,0,0,1,1,0
Jesurun,8,0,1,1,0,64
Jesurun,9,1,1,0,64,29
Jesurun,10,1,0,64,29,30
Jesurun,11,0,64,29,30,0
David,11,0,0,3,0,0
Jarrad,5,0,0,90,90,90
Jarrad,6,0,90,90,90,90
Jarrad,7,90,90,90,90,90
Jarrad,8,90,90,90,90,90
Jarrad,9,90,90,90,90,90
Jarrad,10,90,90,90,90,90
Jarrad,11,90,90,90,90,90
Dominic,5,0,37,0,0,24
Dominic,6,37,0,0,24,27
Dominic,7,0,0,24,27,90
Dominic,8,0,24,27,90,82
Dominic,9,24,27,90,82,60
Dominic,10,27,90,82,60,88
Dominic,11,90,82,60,88,89
Abdoulaye,5,90,90,90,90,79
Abdoulaye,6,90,90,90,79,90
Abdoulaye,7,90,90,79,90,59
Abdoulaye,8,90,79,90,59,90
Abdoulaye,9,79,90,59,90,90
Abdoulaye,10,90,59,90,90,90
Abdoulaye,11,59,90,90,90,90
James,5,82,90,90,74,10
James,6,90,90,74,10,90
James,7,90,74,10,90,90
James,8,74,10,90,90,90
James,9,10,90,90,90,90
James,10,90,90,90,90,90
James,11,90,90,90,90,90
Ben,5,0,0,0,1,0
Ben,6,0,0,1,0,0
Ben,7,0,1,0,0,0
Ben,8,1,0,0,0,0
Idrissa,5,90,45,90,90,90
Idrissa,6,45,90,90,90,90
Idrissa,7,90,90,90,90,45
Idrissa,8,90,90,90,45,0
Idrissa,9,90,90,45,0,0
Idrissa,10,90,45,0,0,0
Idrissa,11,45,0,0,0,90
Michael,5,90,90,1,0,0
Michael,6,90,1,0,0,0
Michael,7,1,0,0,0,0
Michael,9,0,0,0,0,45
Michael,10,0,0,0,45,0
Michael,11,0,0,45,0,0
Dwight,5,0,0,0,15,87
Dwight,6,0,0,15,87,90
Dwight,7,0,15,87,90,83
Dwight,8,15,87,90,83,90
Dwight,9,87,90,83,90,45
Dwight,10,90,83,90,45,90
Dwight,11,83,90,45,90,90
Vitalii,5,0,0,0,0,90
Vitalii,6,0,0,0,90,90
Vitalii,7,0,0,90,90,90
Vitalii,8,0,90,90,90,90
Vitalii,9,90,90,90,90,87
Vitalii,10,90,90,90,87,90
Vitalii,11,90,90,87,90,90
Amadou,5,90,90,90,90,90
Amadou,6,90,90,90,90,76
Amadou,7,90,90,90,76,90
Amadou,8,90,90,76,90,90
Amadou,9,90,76,90,90,79
Amadou,10,76,90,90,79,90
Amadou,11,90,90,79,90,0
Nathan,5,90,90,90,90,3
Nathan,6,90,90,90,3,0
Nathan,7,90,90,3,0,12
Nathan,8,90,3,0,12,12
Nathan,9,3,0,12,12,45
Nathan,10,0,12,12,45,90
Nathan,11,12,12,45,90,1
Jordan,5,90,90,90,90,90
Jordan,6,90,90,90,90,90
Jordan,7,90,90,90,90,90
Jordan,8,90,90,90,90,90
Jordan,9,90,90,90,90,90
Jordan,10,90,90,90,90,90
Jordan,11,90,90,90,90,90
James,5,90,90,90,90,90
James,6,90,90,90,90,90
James,7,90,90,90,90,90
James,8,90,90,90,90,90
James,9,90,90,90,90,90
James,10,90,90,90,90,90
James,11,90,90,90,90,90
Ashley,5,90,90,90,90,86
Ashley,6,90,90,90,86,90
Ashley,7,90,90,86,90,77
Ashley,8,90,86,90,77,90
Ashley,9,86,90,77,90,36
Ashley,10,90,77,90,36,0
Ashley,11,77,90,36,0,89
Arnaut,5,18,52,90,90,90
Arnaut,6,52,90,90,90,13
Arnaut,7,90,90,90,13,6
Arnaut,8,90,90,13,6,0
Arnaut,9,90,13,6,0,10
Arnaut,10,13,6,0,10,0
Arnaut,11,6,0,10,0,0
Lewis,5,7,45,65,0,0
Lewis,6,45,65,0,0,0
Lewis,7,65,0,0,0,0
Youssef,5,0,0,24,0,2
Youssef,6,0,24,0,2,0
Youssef,7,24,0,2,0,0
Youssef,8,0,2,0,0,1
Youssef,9,2,0,0,1,2
Youssef,10,0,0,1,2,1
Youssef,11,0,1,2,1,0
Thomas,5,0,0,1,0,0
Thomas,6,0,1,0,0,0
Thomas,7,1,0,0,0,0
Tyler,5,0,1,0,0,0
Tyler,6,1,0,0,0,0
Jack,7,0,0,0,0,45
Jack,8,0,0,0,45,77
Jack,9,0,0,45,77,45
Jack,10,0,45,77,45,90
Jack,11,45,77,45,90,90
Norberto Bercique,8,90,65,62,30,7
Norberto Bercique,9,65,62,30,7,29
Norberto Bercique,10,62,30,7,29,0
Norberto Bercique,11,30,7,29,0,1
Alex,5,90,50,0,0,28
Alex,6,50,0,0,28,15
Alex,7,0,0,28,15,36
Alex,8,0,28,15,36,78
Alex,9,28,15,36,78,45
Alex,10,15,36,78,45,90
Alex,11,36,78,45,90,88
Andreas,5,32,67,62,90,80
Andreas,6,67,62,90,80,74
Andreas,7,62,90,80,74,74
Andreas,8,90,80,74,74,70
Andreas,9,80,74,74,70,45
Andreas,10,74,74,70,45,32
Andreas,11,74,70,45,32,80
Tom,5,57,0,27,15,9
Tom,6,0,27,15,9,0
Tom,7,27,15,9,0,25
Tom,8,15,9,0,25,19
Tom,9,9,0,25,19,8
Tom,10,0,25,19,8,4
Tom,11,25,19,8,4,1
Bobby,5,45,67,88,72,9
Bobby,6,67,88,72,9,78
Bobby,7,88,72,9,78,0
Bobby,8,72,9,78,0,77
Bobby,9,9,78,0,77,61
Bobby,10,78,0,77,61,57
Bobby,11,0,77,61,57,9
Issa,5,90,90,90,90,90
Issa,6,90,90,90,90,90
Issa,7,90,90,90,90,90
Issa,8,90,90,90,90,70
Issa,9,90,90,90,70,0
Issa,10,90,90,70,0,0
Issa,11,90,70,0,0,0
Bernd,5,90,90,90,90,90
Bernd,6,90,90,90,90,90
Bernd,7,90,90,90,90,90
Bernd,8,90,90,90,90,90
Bernd,9,90,90,90,90,90
Bernd,10,90,90,90,90,90
Bernd,11,90,90,90,90,90
Saša,5,90,90,70,0,0
Saša,6,90,70,0,0,0
Saša,7,70,0,0,0,15
Saša,8,0,0,0,15,0
Saša,9,0,0,15,0,71
Saša,10,0,15,0,71,1
Saša,11,15,0,71,1,14
Aleksandar,5,32,0,0,0,0
Rodrigo,5,0,4,0,9,0
Rodrigo,6,4,0,9,0,0
Rodrigo,7,0,9,0,0,0
Rodrigo,8,9,0,0,0,12
Rodrigo,9,0,0,0,12,0
Rodrigo,10,0,0,12,0,32
Rodrigo,11,0,12,0,32,75
João,5,0,23,90,0,90
João,6,23,90,0,90,90
João,7,90,0,90,90,90
João,8,0,90,90,90,90
João,9,90,90,90,90,81
João,10,90,90,90,81,90
João,11,90,90,81,90,90
Tim,5,90,63,0,90,90
Tim,6,63,0,90,90,90
Tim,7,0,90,90,90,90
Tim,8,90,90,90,90,90
Tim,9,90,90,90,90,90
Tim,10,90,90,90,90,90
Tim,11,90,90,90,90,90
Harrison,5,90,66,20,90,61
Harrison,6,66,20,90,61,90
Harrison,7,20,90,61,90,64
Harrison,8,90,61,90,64,11
Harrison,9,61,90,64,11,18
Harrison,10,90,64,11,18,57
Harrison,11,64,11,18,57,0
Antonee,5,90,90,90,90,0
Antonee,6,90,90,90,0,90
Antonee,7,90,90,0,90,90
Antonee,8,90,0,90,90,90
Antonee,9,0,90,90,90,90
Antonee,10,90,90,90,90,90
Antonee,11,90,90,90,90,90
Kenny,5,90,85,90,72,90
Kenny,6,85,90,72,90,0
Kenny,7,90,72,90,0,0
Kenny,8,72,90,0,0,0
Kenny,9,90,0,0,0,0
Tosin,5,0,0,1,0,0
Tosin,6,0,1,0,0,0
Tosin,7,1,0,0,0,0
Carlos Vinícius,5,0,0,0,0,28
Carlos Vinícius,6,0,0,0,28,11
Carlos Vinícius,7,0,0,28,11,37
Carlos Vinícius,8,0,28,11,37,77
Carlos Vinícius,9,28,11,37,77,45
Carlos Vinícius,10,11,37,77,45,0
Carlos Vinícius,11,37,77,45,0,14
Harry,5,90,90,70,80,80
Harry,6,90,70,80,80,11
Harry,7,70,80,80,11,53
Harry,8,80,80,11,53,12
Harry,9,80,11,53,12,28
Harry,10,11,53,12,28,32
Harry,11,53,12,28,32,89
Raúl,5,57,85,90,80,61
Raúl,6,85,90,80,61,78
Raúl,7,90,80,61,78,52
Raúl,8,80,61,78,52,0
Raúl,9,61,78,52,0,45
Raúl,10,78,52,0,45,57
Raúl,11,52,0,45,57,1
Willian,5,45,22,0,17,90
Willian,6,22,0,17,90,90
Willian,7,0,17,90,90,90
Willian,8,17,90,90,90,90
Willian,9,90,90,90,90,90
Willian,10,90,90,90,90,85
Willian,11,90,90,90,85,75
Calvin,5,0,23,82,0,1
Calvin,6,23,82,0,1,0
Calvin,7,82,0,1,0,0
Calvin,8,0,1,0,0,19
Calvin,9,1,0,0,19,90
Calvin,10,0,0,19,90,90
Calvin,11,0,19,90,90,90
Adama,6,4,19,9,0,0
Adama,7,19,9,0,0,0
Adama,8,9,0,0,0,0
Luke,7,0,74,0,0,0
Luke,8,74,0,0,0,0
Timothy,8,17,90,90,90,90
Timothy,9,90,90,90,90,90
Timothy,10,90,90,90,90,90
Timothy,11,90,90,90,90,90
Trent,5,90,75,90,71,0
Trent,6,75,90,71,0,0
Trent,7,90,71,0,0,16
Trent,8,71,0,0,16,79
Trent,9,0,0,16,79,90
Trent,10,0,16,79,90,88
Trent,11,16,79,90,88,90
Alisson,5,90,90,90,90,90
Alisson,6,90,90,90,90,90
Alisson,7,90,90,90,90,90
Alisson,8,90,90,90,90,90
Alisson,9,90,90,90,90,90
Alisson,10,90,90,90,90,90
Alisson,11,90,90,90,90,90
Darwin,5,24,4,13,64,34
Darwin,6,4,13,64,34,80
Darwin,7,13,64,34,80,0
Darwin,8,64,34,80,0,90
Darwin,9,34,80,0,90,28
Darwin,10,80,0,90,28,79
Darwin,11,0,90,28,79,90
Diogo,5,65,75,32,25,55
Diogo,6,75,32,25,55,9
Diogo,7,32,25,55,9,23
Diogo,8,25,55,9,23,0
Diogo,9,55,9,23,0,90
Diogo,10,9,23,0,90,57
Diogo,11,23,0,90,57,65
Harvey,5,13,14,32,26,34
Harvey,6,14,32,26,34,0
Harvey,7,32,26,34,0,0
Harvey,8,26,34,0,0,45
Harvey,9,34,0,0,45,28
Harvey,10,0,0,45,28,31
Harvey,11,0,45,28,31,24
Cody,5,65,62,57,25,55
Cody,6,62,57,25,55,9
Cody,7,57,25,55,9,45
Cody,8,25,55,9,45,0
Cody,9,55,9,45,0,0
Cody,10,9,45,0,0,32
Cody,11,45,0,0,32,24
Joe,5,0,14,57,90,90
Joe,6,14,57,90,90,90
Joe,7,57,90,90,90,72
Joe,8,90,90,90,72,10
Joe,9,90,90,72,10,9
Joe,10,90,72,10,9,1
Joe,11,72,10,9,1,66
Curtis,5,24,0,0,63,90
Curtis,6,0,0,63,90,76
Curtis,7,0,63,90,76,25
Curtis,8,63,90,76,25,0
Curtis,9,90,76,25,0,0
Curtis,10,76,25,0,0,0
Curtis,11,25,0,0,0,0
Ibrahima,5,90,90,0,0,7
Ibrahima,6,90,0,0,7,0
Ibrahima,7,0,0,7,0,17
Ibrahima,8,0,7,0,17,17
Ibrahima,9,7,0,17,17,66
Ibrahima,10,0,17,17,66,90
Ibrahima,11,17,17,66,90,90
Luis,5,76,85,32,64,45
Luis,6,85,32,64,45,80
Luis,7,32,64,45,80,72
Luis,8,64,45,80,72,90
Luis,9,45,80,72,90,80
Luis,10,80,72,90,80,0
Luis,11,72,90,80,0,7
Alexis,5,90,57,76,86,45
Alexis,6,57,76,86,45,87
Alexis,7,76,86,45,87,79
Alexis,8,86,45,87,79,90
Alexis,9,45,87,79,90,90
Alexis,10,87,79,90,90,90
Alexis,11,79,90,90,90,90
Joel,5,0,0,76,90,90
Joel,6,0,76,90,90,90
Joel,7,76,90,90,90,90
Joel,8,90,90,90,90,72
Joel,9,90,90,90,72,23
Joel,10,90,90,72,23,0
Joel,11,90,72,23,0,0
Andrew,5,90,90,90,90,90
Andrew,6,90,90,90,90,90
Andrew,7,90,90,90,90,90
Andrew,8,90,90,90,90,90
Andrew,9,90,90,90,90,0
Andrew,10,90,90,90,0,0
Andrew,11,90,90,0,0,0
Mohamed,5,76,85,90,90,90
Mohamed,6,85,90,90,90,90
Mohamed,7,90,90,90,90,73
Mohamed,8,90,90,90,73,90
Mohamed,9,90,90,73,90,90
Mohamed,10,90,73,90,90,90
Mohamed,11,73,90,90,90,90
Dominik,5,90,90,90,90,90
Dominik,6,90,90,90,90,90
Dominik,7,90,90,90,90,90
Dominik,8,90,90,90,90,90
Dominik,9,90,90,90,90,90
Dominik,10,90,90,90,90,90
Dominik,11,90,90,90,90,65
Konstantinos,5,0,4,0,0,0
Konstantinos,6,4,0,0,0,0
Konstantinos,9,0,0,0,0,61
Konstantinos,10,0,0,0,61,90
Konstantinos,11,0,0,61,90,23
Virgil,5,90,90,27,0,0
Virgil,6,90,27,0,0,90
Virgil,7,27,0,0,90,90
Virgil,8,0,0,90,90,90
Virgil,9,0,90,90,90,90
Virgil,10,90,90,90,90,90
Virgil,11,90,90,90,90,90
Jarell,5,0,0,13,19,82
Jarell,6,0,13,19,82,0
Jarell,7,13,19,82,0,0
Jarell,8,19,82,0,0,0
Jarell,9,82,0,0,0,0
Ben,5,13,0,0,0,0
Wataru,6,27,57,3,0,2
Wataru,7,57,3,0,2,17
Wataru,8,3,0,2,17,0
Wataru,9,0,2,17,0,0
Wataru,10,2,17,0,0,10
Wataru,11,17,0,0,10,0
Ryan,9,1,13,10,45,61
Ryan,10,13,10,45,61,58
Ryan,11,10,45,61,58,82
Albert,5,0,0,0,0,74
Albert,6,0,0,0,74,56
Albert,7,0,0,74,56,0
Albert,7,0,74,56,0,0
Albert,8,74,56,0,0,0
Albert,9,56,0,0,0,0
Marvelous,6,90,90,90,90,90
Marvelous,7,90,90,90,90,90
Marvelous,7,90,90,90,90,90
Marvelous,8,90,90,90,90,90
Marvelous,9,90,90,90,90,90
Marvelous,10,90,90,90,90,75
Marvelous,11,90,90,90,75,90
Elijah,6,63,69,70,15,5
Elijah,7,69,70,15,5,12
Elijah,7,70,15,5,12,28
Elijah,8,15,5,12,28,66
Elijah,9,5,12,28,66,18
Elijah,10,12,28,66,18,14
Elijah,11,28,66,18,14,15
Mads Juel,6,75,13,90,90,0
Mads Juel,7,13,90,90,0,45
Mads Juel,7,90,90,0,45,0
Mads Juel,8,90,0,45,0,58
Mads Juel,9,0,45,0,58,0
Mads Juel,10,45,0,58,0,0
Mads Juel,11,0,58,0,0,0
Amari'i,6,90,90,90,90,90
Amari'i,7,90,90,90,90,90
Amari'i,7,90,90,90,90,20
Amari'i,8,90,90,90,20,0
Amari'i,9,90,90,20,0,0
Amari'i,10,90,20,0,0,0
Amari'i,11,20,0,0,0,0
Luke,6,2,0,0,0,0
Luke,8,0,0,0,0,24
Luke,9,0,0,0,24,0
Luke,10,0,0,24,0,0
Luke,11,0,24,0,0,0
Reece,6,0,76,90,81,90
Reece,7,76,90,81,90,45
Reece,7,90,81,90,45,69
Reece,8,81,90,45,69,90
Reece,9,90,45,69,90,54
Reece,10,45,69,90,54,0
Reece,11,69,90,54,0,0
Alfie,6,26,20,77,16,71
Alfie,7,20,77,16,71,82
Alfie,7,77,16,71,82,90
Alfie,8,16,71,82,90,90
Alfie,9,71,82,90,90,90
Alfie,10,82,90,90,90,78
Alfie,11,90,90,90,78,90
Carlton,6,90,90,90,73,90
Carlton,7,90,90,73,90,77
Carlton,7,90,73,90,77,90
Carlton,8,73,90,77,90,90
Carlton,9,90,77,90,90,81
Carlton,10,77,90,90,81,75
Carlton,11,90,90,81,75,74
Chiedozie,6,14,13,12,16,90
Chiedozie,7,13,12,16,90,90
Chiedozie,7,12,16,90,90,90
Chiedozie,8,16,90,90,90,90
Chiedozie,9,90,90,90,90,90
Chiedozie,10,90,90,90,90,90
Chiedozie,11,90,90,90,90,79
Gabriel,10,0,0,0,0,56
Gabriel,11,0,0,0,56,90
Cauley,6,2,0,6,9,18
Cauley,7,0,6,9,18,7
Cauley,7,6,9,18,7,0
Cauley,8,9,18,7,0,23
Cauley,9,18,7,0,23,9
Cauley,10,7,0,23,9,0
Cauley,11,0,23,9,0,0
Teden,7,0,0,0,0,34
Teden,7,0,0,0,34,90
Teden,8,0,0,34,90,31
Teden,9,0,34,90,31,90
Teden,10,34,90,31,90,90
Teden,11,90,31,90,90,90
Ryan,6,90,90,70,0,18
Ryan,7,90,70,0,18,0
Ryan,7,70,0,18,0,0
Ryan,8,0,18,0,0,0
Ryan,9,18,0,0,0,0
Ryan,10,0,0,0,0,11
Ryan,11,0,0,0,11,0
Tom,6,90,90,0,90,90
Tom,7,90,0,90,90,55
Tom,7,0,90,90,55,90
Tom,8,90,90,55,90,80
Tom,9,90,55,90,80,90
Tom,10,55,90,80,90,90
Tom,11,90,80,90,90,90
Pelly Ruddock,6,87,13,19,15,33
Pelly Ruddock,7,13,19,15,33,90
Pelly Ruddock,7,19,15,33,90,90
